tr|A0A3S0UF52|A0A3S0UF52_9GAMM -          MIF_P14174           -            2.9e-17   76.0   0.0   3.2e-17   75.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Candidatus Competibacteraceae bacterium OX=2053538 GN=EKK71_08385 PE=4 SV=1
tr|A0A7V3QZB4|A0A7V3QZB4_9BACT -          MIF_P14174           -              3e-17   76.0   0.0   3.3e-17   75.9   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase OS=Acidobacteria bacterium OX=1978231 GN=ENX87_09480 PE=4 SV=1
tr|A0A3D0ST01|A0A3D0ST01_9GAMM -          MIF_P14174           -            3.6e-17   75.7   0.0     4e-17   75.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Gammaproteobacteria bacterium OX=1913989 GN=DEP36_14385 PE=4 SV=1
tr|Q7V867|Q7V867_PROMM         -          MIF_P14174           -            5.6e-17   75.1   0.0   6.2e-17   75.0   0.0   1.0   1   0   0   1   1   1   1 Possible ATLS1-like light-inducible protein OS=Prochlorococcus marinus (strain MIT 9313) OX=74547 GN=PMT_0503 PE=1 SV=1
tr|G4SZ39|G4SZ39_META2         -          MIF_P14174           -            5.7e-17   75.1   0.0   6.3e-17   74.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Methylotuvimicrobium alcaliphilum (strain DSM 19304 / NCIMB 14124 / VKM B-2133 / 20Z) OX=1091494 GN=MIF PE=4 SV=1
tr|A0A4P9URN8|A0A4P9URN8_9GAMM -          MIF_P14174           -            5.7e-17   75.1   0.0   6.3e-17   74.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Methylotuvimicrobium buryatense OX=95641 GN=EQU24_19420 PE=4 SV=1
tr|A0A8J6RSU8|A0A8J6RSU8_9CYAN -          MIF_P14174           -            7.6e-17   74.7   0.0   8.3e-17   74.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Trichocoleus sp. FACHB-832 OX=2692875 GN=H6F53_25115 PE=4 SV=1
tr|A0A0A2C661|A0A0A2C661_PROMR -          MIF_P14174           -            9.5e-17   74.4   0.0     1e-16   74.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Prochlorococcus marinus str. PAC1 OX=59924 GN=EV03_1558 PE=4 SV=1
tr|A0A7X7I7X5|A0A7X7I7X5_9BACT -          MIF_P14174           -              1e-16   74.3   0.0   1.1e-16   74.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Fibrobacter sp. OX=35828 GN=GX640_07475 PE=4 SV=1
tr|A0A3C1SRX0|A0A3C1SRX0_9GAMM -          MIF_P14174           -            1.3e-16   73.9   0.0   1.4e-16   73.8   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase OS=Candidatus Competibacteraceae bacterium OX=2053538 GN=DCQ84_07985 PE=4 SV=1
tr|A0A8J6V6B7|A0A8J6V6B7_9CYAN -          MIF_P14174           -            1.5e-16   73.8   0.0   1.6e-16   73.7   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Trichocoleus sp. FACHB-69 OX=2692874 GN=H6F79_00940 PE=4 SV=1
tr|A0A7Y0PVV5|A0A7Y0PVV5_9CYAN -          MIF_P14174           -            1.5e-16   73.7   0.0   1.7e-16   73.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Prochlorococcus sp. P1361 OX=2729589 GN=HI855_04995 PE=4 SV=1
tr|K9WB54|K9WB54_9CYAN         -          MIF_P14174           -            1.6e-16   73.6   0.0   1.8e-16   73.5   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Allocoleopsis franciscana PCC 7113 OX=1173027 GN=Mic7113_1717 PE=4 SV=1
tr|A0A2A4R048|A0A2A4R048_9PROT -          MIF_P14174           -            2.1e-16   73.3   0.0   2.3e-16   73.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Zetaproteobacteria bacterium OX=2026807 GN=COB79_02570 PE=4 SV=1
tr|A0A7G8DPA1|A0A7G8DPA1_9SYNE -          MIF_P14174           -            2.5e-16   73.0   0.0   2.8e-16   72.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor MIF-like protein OS=Synechococcus sp. BIOS-U3-1 OX=1400865 GN=SynBIOSU31_02024 PE=4 SV=1
tr|A0A8J6VJ87|A0A8J6VJ87_9CYAN -          MIF_P14174           -            2.6e-16   73.0   0.0   2.7e-16   72.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Trichocoleus sp. FACHB-40 OX=2692870 GN=H6F63_18800 PE=4 SV=1
tr|A0A7C3KFN8|A0A7C3KFN8_9CYAN -          MIF_P14174           -            2.6e-16   73.0   0.0   2.8e-16   72.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Oscillatoriales cyanobacterium SpSt-418 OX=2282169 GN=ENR64_19670 PE=4 SV=1
tr|A0A1V8M9M7|A0A1V8M9M7_9GAMM -          MIF_P14174           -            3.2e-16   72.7   0.0   3.6e-16   72.5   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methyloprofundus sedimenti OX=1420851 GN=AU255_10400 PE=4 SV=1
tr|A0A089PFU3|A0A089PFU3_9CYAN -          MIF_P14174           -            3.8e-16   72.4   0.0     4e-16   72.4   0.0   1.0   1   0   0   1   1   1   1 Putative ATLS1-like light-inducible protein OS=Prochlorococcus sp. MIT 0801 OX=1501269 GN=EW15_1613 PE=4 SV=1
tr|A0A2M7HC91|A0A2M7HC91_9PROT -          MIF_P14174           -            4.5e-16   72.2   0.0     5e-16   72.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Zetaproteobacteria bacterium CG12_big_fil_rev_8_21_14_0_65_55_1124 OX=1974127 GN=COW19_04320 PE=4 SV=1
tr|A0A318R053|A0A318R053_PROMR -          MIF_P14174           -            5.1e-16   72.0   0.0   5.5e-16   71.9   0.0   1.0   1   0   0   1   1   1   1 Light-inducible protein OS=Prochlorococcus marinus XMU1408 OX=2213228 GN=DNJ73_06400 PE=4 SV=1
tr|A0A1E5QKJ1|A0A1E5QKJ1_9CYAN -          MIF_P14174           -            5.2e-16   72.0   0.0   5.7e-16   71.9   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Desertifilum sp. IPPAS B-1220 OX=1781255 GN=BH720_10440 PE=4 SV=1
tr|A2C3P8|A2C3P8_PROM1         -          MIF_P14174           -            5.9e-16   71.8   0.0   6.4e-16   71.7   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Prochlorococcus marinus (strain NATL1A) OX=167555 GN=NATL1_15511 PE=4 SV=1
tr|A0A6M0F3G3|A0A6M0F3G3_9CYAN -          MIF_P14174           -            6.3e-16   71.7   0.0   6.9e-16   71.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Symploca sp. SIO2B6 OX=2607785 GN=F6K16_32650 PE=4 SV=1
tr|A0A6P0YUH3|A0A6P0YUH3_9CYAN -          MIF_P14174           -            6.3e-16   71.7   0.0   6.9e-16   71.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Merismopedia sp. SIO2A8 OX=2607779 GN=F6K09_10340 PE=4 SV=1
tr|A0A661WUM5|A0A661WUM5_9BACT -          MIF_P14174           -            6.8e-16   71.6   0.0   7.3e-16   71.5   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase OS=Chlamydiae bacterium OX=2081524 GN=DRI44_02005 PE=4 SV=1
tr|Q46JX3|Q46JX3_PROMT         -          MIF_P14174           -            8.1e-16   71.4   0.0   8.9e-16   71.3   0.0   1.0   1   0   0   1   1   1   1 MIF/phenylpyruvate tautomerase family protein OS=Prochlorococcus marinus (strain NATL2A) OX=59920 GN=PMN2A_0714 PE=4 SV=1
tr|A0A316JNV8|A0A316JNV8_9SYNE -          MIF_P14174           -            8.8e-16   71.3   0.0   9.8e-16   71.1   0.0   1.0   1   0   0   1   1   1   1 Light-inducible protein OS=Synechococcus sp. XM-24 OX=1979185 GN=DCO99_00500 PE=4 SV=1
tr|A0A7C6W2W4|A0A7C6W2W4_9GAMM -          MIF_P14174           -              1e-15   71.1   0.0     1e-15   71.1   0.0   1.0   1   0   0   1   1   1   1 Tautomerase OS=Xanthomonadaceae bacterium OX=1926873 GN=GX399_10960 PE=4 SV=1
tr|A0A163FA17|A0A163FA17_9CYAN -          MIF_P14174           -            1.1e-15   71.0   0.0   1.2e-15   70.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Prochlorococcus sp. MIT 1303 OX=1723647 GN=PMIT1303_01020 PE=4 SV=1
tr|A0A1D3RLT9|A0A1D3RLT9_9BACT -          MIF_P14174           -            1.3e-15   70.8   0.0   1.4e-15   70.7   0.0   1.0   1   0   0   1   1   1   1 Possible ATLS1-like light-inducible protein OS=methanotrophic endosymbiont of Bathymodiolus azoricus (Menez Gwen) OX=343232 GN=BAZMOX_11390_2 PE=4 SV=1
tr|A0A6N1YII6|A0A6N1YII6_9GAMM -          MIF_P14174           -            1.3e-15   70.8   0.0   1.4e-15   70.7   0.0   1.0   1   0   0   1   1   1   1 Possible ATLS1-like light-inducible protein OS=methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev) OX=343235 GN=BPUTEOMOX_1820 PE=4 SV=1
tr|A2CAJ7|A2CAJ7_PROM3         -          MIF_P14174           -            1.5e-15   70.5   0.0   1.6e-15   70.4   0.0   1.0   1   0   0   1   1   1   1 Possible ATLS1-like light-inducible protein OS=Prochlorococcus marinus (strain MIT 9303) OX=59922 GN=P9303_17651 PE=4 SV=1
tr|A0A7T1MH78|A0A7T1MH78_9SYNE -          MIF_P14174           -            1.5e-15   70.5   0.0   1.6e-15   70.4   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Synechococcus sp. CBW1004 OX=1353136 GN=H8F25_03465 PE=4 SV=1
tr|W6K8Z1|W6K8Z1_MAGSQ         -          MIF_P14174           -            1.5e-15   70.5   0.0   1.7e-15   70.3   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase. Similar to Macrophage migration inhibitory factor from Eukaryote OS=Magnetospira sp. (strain QH-2) OX=1288970 GN=MGMAQ_1296 PE=4 SV=1
tr|A0A257SWK7|A0A257SWK7_9GAMM -          MIF_P14174           -            1.7e-15   70.3   0.0   1.9e-15   70.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Chromatiales bacterium 21-64-14 OX=1970504 GN=B7Z66_03825 PE=4 SV=1
tr|A0A5Q4E1G4|A0A5Q4E1G4_9CYAN -          MIF_P14174           -              2e-15   70.1   0.0   2.2e-15   70.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Leptolyngbya sp. DLM2.Bin27 OX=2480213 GN=EA368_15260 PE=4 SV=1
tr|A0A126T5F5|A0A126T5F5_9GAMM -          MIF_P14174           -            2.3e-15   69.9   0.0   2.5e-15   69.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methylomonas denitrificans OX=1538553 GN=JT25_012665 PE=4 SV=1
tr|A0A1S1Y779|A0A1S1Y779_9GAMM -          MIF_P14174           -            2.4e-15   69.8   0.0   2.7e-15   69.7   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methylomonas sp. LWB OX=1905845 GN=BJL95_02265 PE=4 SV=1
tr|A0A177NFR7|A0A177NFR7_9GAMM -          MIF_P14174           -            3.4e-15   69.4   0.0   3.7e-15   69.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methylomonas koyamae OX=702114 GN=A1355_08840 PE=4 SV=1
tr|A0A3D2VMS9|A0A3D2VMS9_9GAMM -          MIF_P14174           -            3.4e-15   69.4   0.0   5.5e-15   68.7   0.0   1.3   1   0   0   1   1   1   1 Tautomerase domain-containing protein OS=Candidatus Competibacteraceae bacterium OX=2053538 GN=DIC59_01220 PE=4 SV=1
tr|A0A163CUL6|A0A163CUL6_9CYAN -          MIF_P14174           -            3.7e-15   69.3   0.0     4e-15   69.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Prochlorococcus sp. MIT 1306 OX=1799667 GN=PMIT1306_00935 PE=4 SV=1
tr|A0A349HGF5|A0A349HGF5_9DELT -          MIF_P14174           -            3.8e-15   69.2   0.0   4.1e-15   69.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Desulfovibrio sp. OX=885 GN=DCS48_03565 PE=4 SV=1
tr|A0A0A2BN57|A0A0A2BN57_9CYAN -          MIF_P14174           -              4e-15   69.2   0.0   4.4e-15   69.0   0.0   1.0   1   0   0   1   1   1   1 Putative ATLS1-like light-inducible protein OS=Prochlorococcus sp. MIT 0602 OX=1499499 GN=EV06_1405 PE=4 SV=1
tr|A0A7G7KRV5|A0A7G7KRV5_9SYNE -          MIF_P14174           -            4.4e-15   69.0   0.0   4.9e-15   68.9   0.0   1.0   1   0   0   1   1   1   1 Light-inducible protein OS=Synechococcus sp. LTW-R OX=2751170 GN=H0O22_05355 PE=4 SV=1
tr|A0A7G8ED79|A0A7G8ED79_9SYNE -          MIF_P14174           -            4.6e-15   69.0   0.0   5.1e-15   68.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor MIF-like protein OS=Synechococcus sp. BMK-MC-1 OX=1442551 GN=SynBMKMC1_01185 PE=4 SV=1
tr|A0A651E3Q7|A0A651E3Q7_9CYAN -          MIF_P14174           -            4.7e-15   68.9   0.0   5.1e-15   68.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Leptolyngbya sp. DLM2.Bin15 OX=2480212 GN=EA367_09795 PE=4 SV=1
tr|K9SI22|K9SI22_9CYAN         -          MIF_P14174           -            4.7e-15   68.9   0.0   5.1e-15   68.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Pseudanabaena sp. PCC 7367 OX=82654 GN=Pse7367_1549 PE=4 SV=1
tr|A0A148N4Q0|A0A148N4Q0_9GAMM -          MIF_P14174           -            5.2e-15   68.8   0.0   5.8e-15   68.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methylothermaceae bacteria B42 OX=1798802 GN=AXA67_01425 PE=4 SV=1
tr|A0A7G8J365|A0A7G8J365_9SYNE -          MIF_P14174           -              6e-15   68.6   0.0   6.7e-15   68.4   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor MIF-like protein OS=Synechococcus sp. SYN20 OX=1050714 GN=SynSYN20_00671 PE=4 SV=1
tr|G0A381|G0A381_METMM         -          MIF_P14174           -            6.3e-15   68.5   0.0   6.8e-15   68.4   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Methylomonas methanica (strain MC09) OX=857087 GN=Metme_0569 PE=4 SV=1
tr|B8HLF8|B8HLF8_CYAP4         -          MIF_P14174           -            6.6e-15   68.4   0.0   7.2e-15   68.3   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Cyanothece sp. (strain PCC 7425 / ATCC 29141) OX=395961 GN=Cyan7425_4718 PE=4 SV=1
tr|A0A2E0KH08|A0A2E0KH08_9SYNE -          MIF_P14174           -              7e-15   68.4   0.0   7.8e-15   68.2   0.0   1.0   1   0   0   1   1   1   1 Light-inducible protein OS=Synechococcus sp. NAT40 OX=2024884 GN=CMN97_09980 PE=4 SV=1
tr|A0A6P0THE5|A0A6P0THE5_9CYAN -          MIF_P14174           -            7.1e-15   68.3   0.0   7.8e-15   68.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Cyanothece sp. SIO2G6 OX=2607797 GN=F6K30_23955 PE=4 SV=1
tr|A9BB73|A9BB73_PROM4         -          MIF_P14174           -            7.5e-15   68.3   0.0   8.2e-15   68.1   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase OS=Prochlorococcus marinus (strain MIT 9211) OX=93059 GN=P9211_11541 PE=4 SV=1
tr|A5GKA8|A5GKA8_SYNPW         -          MIF_P14174           -            7.6e-15   68.2   0.0   8.5e-15   68.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor domain containing protein OS=Synechococcus sp. (strain WH7803) OX=32051 GN=SynWH7803_0947 PE=4 SV=1
tr|A0A5Q0BL55|A0A5Q0BL55_9GAMM -          MIF_P14174           -            8.2e-15   68.1   0.0   9.1e-15   68.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Candidatus Methylospira mobilis OX=1808979 GN=F6R98_09645 PE=4 SV=1
tr|A0A349HCQ0|A0A349HCQ0_9GAMM -          MIF_P14174           -            8.3e-15   68.1   0.0   8.8e-15   68.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Candidatus Competibacteraceae bacterium OX=2053538 GN=DCS31_09770 PE=4 SV=1
tr|W6M9Z9|W6M9Z9_9GAMM         -          MIF_P14174           -            8.3e-15   68.1   0.0   8.8e-15   68.0   0.0   1.0   1   0   0   1   1   1   1 Putative Macrophage migration inhibitory factor OS=Candidatus Competibacter denitrificans Run_A_D11 OX=1400863 GN=BN873_330092 PE=4 SV=1
tr|A0A3A4QI83|A0A3A4QI83_9DELT -          MIF_P14174           -            8.5e-15   68.1   0.0   9.4e-15   68.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Desulfobacteraceae bacterium OX=2049433 GN=C4548_04630 PE=4 SV=1
tr|A0A1U7I4D0|A0A1U7I4D0_9CYAN -          MIF_P14174           -            9.3e-15   68.0   0.0     1e-14   67.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Phormidium ambiguum IAM M-71 OX=454136 GN=NIES2119_29820 PE=4 SV=1
tr|A0A357A9P7|A0A357A9P7_9CYAN -          MIF_P14174           -            1.1e-14   67.8   0.0   1.2e-14   67.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Cyanobacteria bacterium UBA11691 OX=2055778 GN=DD761_12350 PE=4 SV=1
tr|A0A7G8GNV6|A0A7G8GNV6_9SYNE -          MIF_P14174           -            1.2e-14   67.6   0.0   1.3e-14   67.5   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor MIF-like protein OS=Synechococcus sp. A15-127 OX=1050624 GN=SynA15127_02437 PE=4 SV=1
tr|A0A3D1R7F5|A0A3D1R7F5_9DELT -          MIF_P14174           -            1.2e-14   67.6   0.0   1.3e-14   67.5   0.0   1.0   1   0   0   1   1   1   1 Tautomerase OS=Myxococcales bacterium OX=2026763 GN=DFS52_25400 PE=4 SV=1
tr|A0A7C1THU7|A0A7C1THU7_9GAMM -          MIF_P14174           -            1.2e-14   67.6   0.0   1.4e-14   67.4   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Gammaproteobacteria bacterium OX=1913989 GN=ENJ01_00045 PE=4 SV=1
tr|A0A8J7AYB9|A0A8J7AYB9_9CYAN -          MIF_P14174           -            1.5e-14   67.3   0.0   1.6e-14   67.2   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Nodosilinea sp. LEGE 07298 OX=2777970 GN=IQ273_03525 PE=4 SV=1
tr|A0A7U6JHJ6|A0A7U6JHJ6_9GAMM -          MIF_P14174           -            1.5e-14   67.3   0.0   1.7e-14   67.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Thiolapillus brandeum OX=1076588 GN=TBH_C0828 PE=4 SV=1
tr|A0A351LCP8|A0A351LCP8_9CYAN -          MIF_P14174           -            1.6e-14   67.2   0.0   1.8e-14   67.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Cyanobacteria bacterium UBA11371 OX=2055770 GN=DCZ55_29980 PE=4 SV=1
tr|K9S3J2|K9S3J2_9CYAN         -          MIF_P14174           -            1.7e-14   67.1   0.0   1.8e-14   67.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Geitlerinema sp. PCC 7407 OX=1173025 GN=GEI7407_0030 PE=4 SV=1
tr|M7PPC4|M7PPC4_9GAMM         -          MIF_P14174           -            1.9e-14   67.0   0.0     2e-14   66.9   0.0   1.0   1   0   0   1   1   1   1 Phenylpyruvate tautomerase, putative OS=Methylophaga lonarensis MPL OX=1286106 GN=MPL1_11068 PE=4 SV=1
tr|A0A522WNT8|A0A522WNT8_9GAMM -          MIF_P14174           -              2e-14   66.9   0.0   2.2e-14   66.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Methylobacter sp. OX=2051955 GN=EPN17_18765 PE=4 SV=1
tr|A0A7G8FTI8|A0A7G8FTI8_9SYNE -          MIF_P14174           -            2.2e-14   66.8   0.0   2.5e-14   66.6   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor MIF-like protein OS=Synechococcus sp. PROS-7-1 OX=1442556 GN=SynPROS71_01076 PE=4 SV=1
tr|A0A5K7ZXR6|A0A5K7ZXR6_9DELT -          MIF_P14174           -            2.3e-14   66.7   0.0   2.6e-14   66.5   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Desulfosarcina ovata subsp. sediminis OX=885957 GN=DSCO28_55940 PE=4 SV=1
tr|A0A350XFQ5|A0A350XFQ5_9CYAN -          MIF_P14174           -            2.7e-14   66.5   0.0   2.8e-14   66.4   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Cyanobacteria bacterium UBA11372 OX=2055768 GN=DCY88_20465 PE=4 SV=1
tr|A0A8J7EJK1|A0A8J7EJK1_9CYAN -          MIF_P14174           -            2.8e-14   66.4   0.0   3.1e-14   66.3   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Nodosilinea sp. LEGE 06152 OX=2777966 GN=IQ265_23345 PE=4 SV=1
tr|A0A2D4YYL6|A0A2D4YYL6_9SYNE -          MIF_P14174           -            3.2e-14   66.2   0.0   3.5e-14   66.1   0.0   1.0   1   0   0   1   1   1   1 Light-inducible protein OS=Synechococcus sp. CPC35 OX=2024880 GN=CMN93_07880 PE=4 SV=1
tr|A0A8J7BS31|A0A8J7BS31_9CYAN -          MIF_P14174           -            3.3e-14   66.2   0.0   3.6e-14   66.1   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Trichocoleus sp. FACHB-262 OX=2692869 GN=H6F68_23845 PE=4 SV=1
tr|A0A177LY58|A0A177LY58_METMH -          MIF_P14174           -            3.4e-14   66.1   0.0   3.8e-14   66.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (MIF) OS=Methylomonas methanica OX=421 GN=A1332_21070 PE=4 SV=1
tr|A0A1B4XHM7|A0A1B4XHM7_9GAMM -          MIF_P14174           -            3.7e-14   66.0   0.0   3.9e-14   66.0   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Sulfuricaulis limicola OX=1620215 GN=SCL_2004 PE=4 SV=1
tr|A0A846DPU1|A0A846DPU1_9CYAN -          MIF_P14174           -            4.1e-14   65.9   0.0   4.4e-14   65.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Moorena sp. SIO2B7 OX=2607823 GN=F6K10_41455 PE=4 SV=1
tr|A0A2E0TMJ2|A0A2E0TMJ2_9DELT -          MIF_P14174           -            4.1e-14   65.9   0.0   4.5e-14   65.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family protein OS=Sandaracinus sp. OX=2024858 GN=CMN29_24935 PE=4 SV=1
tr|A0A1G0YEC6|A0A1G0YEC6_9BACT -          MIF_P14174           -            4.2e-14   65.9   0.0   4.4e-14   65.8   0.0   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor family OS=Lentisphaerae bacterium GWF2_49_21 OX=1798573 GN=A2X48_08490 PE=4 SV=1
