#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0A2K5PNE7|A0A2K5PNE7_CEBIM -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Cebus imitator OX=2715852 PE=3 SV=1
tr|A0A2K5YIM8|A0A2K5YIM8_MANLE -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Mandrillus leucophaeus OX=9568 GN=MIF PE=3 SV=1
tr|A0A2K6DI86|A0A2K6DI86_MACNE -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Macaca nemestrina OX=9545 GN=MIF PE=3 SV=1
tr|A0A2K6M9X0|A0A2K6M9X0_RHIBE -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Rhinopithecus bieti OX=61621 PE=3 SV=1
tr|A0A2K6NBK0|A0A2K6NBK0_RHIRO -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Rhinopithecus roxellana OX=61622 PE=3 SV=1
tr|A0A6D2WTX9|A0A6D2WTX9_PANTR -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 MIF isoform 1 OS=Pan troglodytes OX=9598 GN=CK820_G0051736 PE=3 SV=1
tr|A0A6J3G3V2|A0A6J3G3V2_SAPAP -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Sapajus apella OX=9515 GN=MIF PE=3 SV=1
tr|A0A7N5KLG1|A0A7N5KLG1_AILME -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Ailuropoda melanoleuca OX=9646 GN=LOC117798747 PE=3 SV=1
tr|H2P3T5|H2P3T5_PONAB         -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Pongo abelii OX=9601 GN=MIF PE=3 SV=2
tr|I2CYD8|I2CYD8_MACMU         -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Macaca mulatta OX=9544 GN=MIF PE=2 SV=1
tr|I4AY87|I4AY87_HUMAN         -          MIF_P14174           -            3.8e-73  256.0   0.1   4.2e-73  255.9   0.1   1.0   1   0   0   1   1   1   1 Epididymis secretory sperm binding protein (Fragment) OS=Homo sapiens OX=9606 GN=MIF PE=2 SV=1
tr|A0A8D2GAW9|A0A8D2GAW9_THEGE -          MIF_P14174           -              1e-72  254.7   0.1   1.1e-72  254.5   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Theropithecus gelada OX=9565 GN=MIF PE=3 SV=1
tr|A0A2K6TLA4|A0A2K6TLA4_SAIBB -          MIF_P14174           -              1e-72  254.7   0.1   1.1e-72  254.5   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Saimiri boliviensis boliviensis OX=39432 GN=MIF PE=3 SV=1
tr|K7BY30|K7BY30_PANTR         -          MIF_P14174           -            1.4e-72  254.2   0.1   1.5e-72  254.1   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (Glycosylation-inhibiting factor) OS=Pan troglodytes OX=9598 GN=MIF PE=2 SV=1
tr|A0A2K6GBA6|A0A2K6GBA6_PROCO -          MIF_P14174           -            1.9e-72  253.8   0.1   2.1e-72  253.6   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Propithecus coquereli OX=379532 PE=3 SV=1
tr|G1QIN3|G1QIN3_NOMLE         -          MIF_P14174           -            2.7e-72  253.3   0.1     3e-72  253.2   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Nomascus leucogenys OX=61853 GN=MIF PE=3 SV=1
tr|H9KWP1|H9KWP1_CALJA         -          MIF_P14174           -            2.7e-72  253.3   0.1     3e-72  253.2   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Callithrix jacchus OX=9483 GN=MIF PE=2 SV=1
tr|A0A2R9AQ00|A0A2R9AQ00_PANPA -          MIF_P14174           -            2.7e-72  253.3   0.1     3e-72  253.1   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Pan paniscus OX=9597 GN=MIF PE=3 SV=1
tr|A0A1U7UFJ5|A0A1U7UFJ5_CARSF -          MIF_P14174           -            3.8e-72  252.8   0.1   4.2e-72  252.7   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Carlito syrichta OX=1868482 GN=MIF PE=3 SV=1
tr|A0A8C9I7F5|A0A8C9I7F5_9PRIM -          MIF_P14174           -            5.7e-72  252.3   0.1   8.6e-72  251.7   0.1   1.3   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Piliocolobus tephrosceles OX=591936 GN=MIF PE=3 SV=1
tr|G8F1D2|G8F1D2_MACMU         -          MIF_P14174           -            7.1e-72  251.9   0.1   7.9e-72  251.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Macaca mulatta OX=9544 GN=EGK_21207 PE=3 SV=1
tr|A0A8C8YQB4|A0A8C8YQB4_PROSS -          MIF_P14174           -              1e-71  251.5   0.1   1.1e-71  251.3   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Prolemur simus OX=1328070 GN=MIF PE=3 SV=1
tr|A0A2K6GYV0|A0A2K6GYV0_PROCO -          MIF_P14174           -            5.1e-71  249.2   0.1   5.6e-71  249.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Propithecus coquereli OX=379532 PE=3 SV=1
tr|A0A8C5XK48|A0A8C5XK48_MICMU -          MIF_P14174           -            1.4e-70  247.8   0.1   1.5e-70  247.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Microcebus murinus OX=30608 GN=MIF PE=3 SV=1
tr|H0XK81|H0XK81_OTOGA         -          MIF_P14174           -            1.9e-70  247.4   0.1     2e-70  247.2   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Otolemur garnettii OX=30611 GN=MIF PE=3 SV=1
tr|A0A673U764|A0A673U764_SURSU -          MIF_P14174           -            2.7e-70  246.9   0.1   2.9e-70  246.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Suricata suricatta OX=37032 PE=3 SV=1
tr|A0A485N8N1|A0A485N8N1_LYNPA -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Lynx pardinus OX=191816 GN=LYPA_23C003824 PE=3 SV=1
tr|A0A667IFK3|A0A667IFK3_LYNCA -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Lynx canadensis OX=61383 GN=MIF PE=3 SV=1
tr|A0A6J1YL77|A0A6J1YL77_ACIJB -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Acinonyx jubatus OX=32536 GN=MIF PE=3 SV=1
tr|A0A6P4UZQ9|A0A6P4UZQ9_PANPR -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Panthera pardus OX=9691 GN=MIF PE=3 SV=1
tr|A0A6P6ILL7|A0A6P6ILL7_PUMCO -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Puma concolor OX=9696 GN=MIF PE=3 SV=1
tr|A0A8C8XB66|A0A8C8XB66_PANLE -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Panthera leo OX=9689 GN=MIF PE=3 SV=1
tr|M3W1I3|M3W1I3_FELCA         -          MIF_P14174           -            3.7e-70  246.4   0.1   4.1e-70  246.3   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Felis catus OX=9685 GN=MIF PE=3 SV=1
tr|A0A5N4C8Q5|A0A5N4C8Q5_CAMDR -          MIF_P14174           -            5.1e-70  246.0   0.1   5.6e-70  245.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Camelus dromedarius OX=9838 GN=Cadr_000028313 PE=3 SV=1
tr|A0A8B7K4U3|A0A8B7K4U3_CAMFR -          MIF_P14174           -            5.1e-70  246.0   0.1   5.6e-70  245.8   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Camelus ferus OX=419612 GN=MIF PE=3 SV=1
tr|B2Z4E3|B2Z4E3_VICPA         -          MIF_P14174           -            5.1e-70  246.0   0.1   5.6e-70  245.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Vicugna pacos OX=30538 GN=MIF PE=2 SV=1
tr|I3N9F5|I3N9F5_ICTTR         -          MIF_P14174           -            5.1e-70  246.0   0.1   5.6e-70  245.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Ictidomys tridecemlineatus OX=43179 GN=MIF PE=3 SV=1
tr|A0A6J3PSR9|A0A6J3PSR9_TURTR -          MIF_P14174           -            7.1e-70  245.5   0.1   7.8e-70  245.4   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Tursiops truncatus OX=9739 GN=MIF PE=3 SV=1
tr|A0A3Q7U5V5|A0A3Q7U5V5_URSAR -          MIF_P14174           -            7.1e-70  245.5   0.1   7.8e-70  245.4   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Ursus arctos horribilis OX=116960 GN=MIF PE=3 SV=1
tr|A0A452R573|A0A452R573_URSAM -          MIF_P14174           -            7.1e-70  245.5   0.1   7.8e-70  245.4   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Ursus americanus OX=9643 GN=MIF PE=3 SV=1
tr|A0A8M1F0A4|A0A8M1F0A4_URSMA -          MIF_P14174           -            7.1e-70  245.5   0.1   7.8e-70  245.4   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Ursus maritimus OX=29073 GN=MIF PE=3 SV=1
tr|A0A6I9KIP5|A0A6I9KIP5_CHRAS -          MIF_P14174           -            9.7e-70  245.1   0.1   1.1e-69  244.9   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Chrysochloris asiatica OX=185453 GN=MIF PE=3 SV=1
tr|H9KXQ2|H9KXQ2_CALJA         -          MIF_P14174           -            9.8e-70  245.1   0.1   1.1e-69  244.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Callithrix jacchus OX=9483 PE=3 SV=2
tr|A0A8B7BAE5|A0A8B7BAE5_ORYAF -          MIF_P14174           -            9.8e-70  245.0   0.1   1.1e-69  244.9   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Orycteropus afer afer OX=1230840 GN=MIF PE=3 SV=1
sp|P80928|MIF_PIG              -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 GN=MIF PE=1 SV=3
tr|A0A3Q7QZI1|A0A3Q7QZI1_VULVU -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Vulpes vulpes OX=9627 GN=MIF PE=3 SV=1
tr|A0A811YI49|A0A811YI49_NYCPR -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 (raccoon dog) hypothetical protein OS=Nyctereutes procyonoides OX=34880 GN=NYPRO_LOCUS6887 PE=3 SV=1
tr|A0A8C0K2Y3|A0A8C0K2Y3_CANLU -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Canis lupus dingo OX=286419 GN=MIF PE=3 SV=1
tr|A0A8C0Z2C9|A0A8C0Z2C9_CANLF -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Canis lupus familiaris OX=9615 PE=3 SV=1
tr|A0A8I3Q5B7|A0A8I3Q5B7_CANLF -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Canis lupus familiaris OX=9615 GN=MIF PE=3 SV=1
tr|A0A2U3YRS5|A0A2U3YRS5_LEPWE -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Leptonychotes weddellii OX=9713 GN=MIF PE=3 SV=1
tr|A0A2Y9GWL6|A0A2Y9GWL6_NEOSC -          MIF_P14174           -            1.9e-69  244.1   0.1   2.1e-69  244.0   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Neomonachus schauinslandi OX=29088 GN=MIF PE=3 SV=1
tr|A0A2K5HGS1|A0A2K5HGS1_COLAP -          MIF_P14174           -              2e-69  244.0   0.1   2.2e-69  243.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Colobus angolensis palliatus OX=336983 PE=3 SV=1
tr|A0A8J6AQ25|A0A8J6AQ25_GALPY -          MIF_P14174           -            2.1e-69  244.0   0.1   2.6e-69  243.7   0.1   1.1   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Galemys pyrenaicus OX=202257 GN=J0S82_012726 PE=3 SV=1
tr|A0A2Y9LBR0|A0A2Y9LBR0_DELLE -          MIF_P14174           -            2.6e-69  243.7   0.1   2.9e-69  243.6   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Delphinapterus leucas OX=9749 GN=MIF PE=3 SV=1
tr|A0A341CXT0|A0A341CXT0_NEOAA -          MIF_P14174           -            2.6e-69  243.7   0.1   2.9e-69  243.6   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Neophocaena asiaeorientalis asiaeorientalis OX=1706337 GN=MIF PE=3 SV=1
tr|A0A4U1EUJ7|A0A4U1EUJ7_MONMO -          MIF_P14174           -            2.6e-69  243.7   0.1   2.9e-69  243.6   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Monodon monoceros OX=40151 GN=MIF PE=3 SV=1
tr|A0A8C0DSS3|A0A8C0DSS3_BALMU -          MIF_P14174           -            2.6e-69  243.7   0.1   2.9e-69  243.6   0.1   1.0   1   0   0   1   1   1   1 Solute carrier family 2 member 11 OS=Balaenoptera musculus OX=9771 GN=MIF PE=3 SV=1
tr|A0A8C9C4D5|A0A8C9C4D5_PHOSS -          MIF_P14174           -            2.6e-69  243.7   0.1   2.9e-69  243.6   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Phocoena sinus OX=42100 GN=MIF PE=3 SV=1
tr|K7D8T1|K7D8T1_PANTR         -          MIF_P14174           -            3.6e-69  243.2   0.1     4e-69  243.1   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor (Glycosylation-inhibiting factor) OS=Pan troglodytes OX=9598 GN=MIF PE=2 SV=1
tr|A0A671FQI0|A0A671FQI0_RHIFE -          MIF_P14174           -            3.6e-69  243.2   0.1     4e-69  243.1   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Rhinolophus ferrumequinum OX=59479 GN=MIF PE=3 SV=1
tr|A0A5E4C580|A0A5E4C580_MARMO -          MIF_P14174           -            3.6e-69  243.2   0.1     4e-69  243.1   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Marmota monax OX=9995 GN=GHT09_012549 PE=3 SV=1
tr|E3VX63|E3VX63_9HYST         -          MIF_P14174           -              5e-69  242.8   0.1   5.5e-69  242.6   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Fukomys anselli OX=261002 PE=2 SV=1
tr|A0A6J2MV69|A0A6J2MV69_9CHIR -          MIF_P14174           -              5e-69  242.8   0.1   5.5e-69  242.6   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Phyllostomus discolor OX=89673 GN=MIF PE=3 SV=1
tr|A0A8D2AWN2|A0A8D2AWN2_SCIVU -          MIF_P14174           -              5e-69  242.8   0.1   5.6e-69  242.6   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Sciurus vulgaris OX=55149 GN=MIF PE=3 SV=1
tr|A0A4X1V382|A0A4X1V382_PIG   -          MIF_P14174           -            8.8e-69  242.0   0.5   1.7e-68  241.1   0.1   1.6   2   0   0   2   2   1   1 Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 PE=3 SV=1
tr|A0A8C4KZ07|A0A8C4KZ07_EQUAS -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Equus asinus asinus OX=83772 PE=3 SV=1
tr|B8Y401|B8Y401_EQUAS         -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Equus asinus OX=9793 PE=3 SV=1
tr|B8Y403|B8Y403_EQUPR         -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Equus przewalskii OX=9798 PE=3 SV=1
tr|F6S243|F6S243_HORSE         -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Equus caballus OX=9796 GN=MIF PE=3 SV=1
tr|A0A2U3VYJ7|A0A2U3VYJ7_ODORO -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor isoform X1 OS=Odobenus rosmarus divergens OX=9708 GN=MIF PE=3 SV=1
tr|A0A3Q7N043|A0A3Q7N043_CALUR -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Callorhinus ursinus OX=34884 GN=MIF PE=3 SV=1
tr|A0A6J2CGW8|A0A6J2CGW8_ZALCA -          MIF_P14174           -            9.7e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Zalophus californianus OX=9704 GN=LOC113917653 PE=3 SV=1
tr|A0A8C7EVZ9|A0A8C7EVZ9_NEOVI -          MIF_P14174           -            9.8e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Neovison vison OX=452646 PE=3 SV=1
tr|M3XV45|M3XV45_MUSPF         -          MIF_P14174           -            9.8e-69  241.8   0.1   1.1e-68  241.7   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Mustela putorius furo OX=9669 GN=MIF PE=3 SV=1
tr|S9X7S9|S9X7S9_CAMFR         -          MIF_P14174           -            1.8e-68  241.0   0.1   1.9e-68  240.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor-like protein OS=Camelus ferus OX=419612 GN=CB1_000302032 PE=3 SV=1
tr|A0A1S3F0T9|A0A1S3F0T9_DIPOR -          MIF_P14174           -            1.8e-68  240.9   0.1     2e-68  240.8   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Dipodomys ordii OX=10020 GN=Mif PE=3 SV=1
tr|E3VX64|E3VX64_HETGA         -          MIF_P14174           -            1.8e-68  240.9   0.1     2e-68  240.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Heterocephalus glaber OX=10181 GN=GW7_18919 PE=2 SV=1
tr|K9IFW3|K9IFW3_DESRO         -          MIF_P14174           -            1.9e-68  240.9   0.1   2.1e-68  240.8   0.1   1.0   1   0   0   1   1   1   1 Putative macrophage migration inhibitory factor OS=Desmodus rotundus OX=9430 PE=2 SV=1
tr|A0A6J2BM68|A0A6J2BM68_ZALCA -          MIF_P14174           -            2.6e-68  240.5   0.1   2.9e-68  240.3   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Zalophus californianus OX=9704 GN=MIF PE=3 SV=1
tr|G1U1Q8|G1U1Q8_RABIT         -          MIF_P14174           -            3.6e-68  240.0   0.1   3.9e-68  239.9   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Oryctolagus cuniculus OX=9986 GN=MIF PE=3 SV=1
tr|A0A340WU15|A0A340WU15_LIPVE -          MIF_P14174           -            3.6e-68  240.0   0.1   3.9e-68  239.9   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Lipotes vexillifer OX=118797 GN=MIF PE=3 SV=1
tr|A0A8C2VGZ8|A0A8C2VGZ8_CHILA -          MIF_P14174           -            4.9e-68  239.6   0.1   5.4e-68  239.4   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Chinchilla lanigera OX=34839 GN=MIF PE=3 SV=1
tr|A0A6P3FFK3|A0A6P3FFK3_OCTDE -          MIF_P14174           -            4.9e-68  239.6   0.1   5.4e-68  239.4   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Octodon degus OX=10160 GN=Mif PE=3 SV=1
tr|A0A7J7QXA8|A0A7J7QXA8_MYOMY -          MIF_P14174           -              5e-68  239.5   0.1   5.5e-68  239.4   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Myotis myotis OX=51298 GN=mMyoMyo1_013089 PE=3 SV=1
tr|A0A8D0M800|A0A8D0M800_PIG   -          MIF_P14174           -            6.3e-68  239.2   0.6   1.2e-67  238.4   0.1   1.6   2   0   0   2   2   1   1 Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 PE=3 SV=1
tr|A0A0F7RQU3|A0A0F7RQU3_ECHTE -          MIF_P14174           -            6.9e-68  239.1   0.1   7.6e-68  239.0   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Echinops telfairi OX=9371 GN=MIF PE=3 SV=1
tr|A0A1S3AKS0|A0A1S3AKS0_ERIEU -          MIF_P14174           -            6.9e-68  239.1   0.1   7.6e-68  239.0   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Erinaceus europaeus OX=9365 GN=MIF PE=3 SV=1
tr|A0A2Y9IW72|A0A2Y9IW72_ENHLU -          MIF_P14174           -            7.1e-68  239.1   0.1   7.8e-68  238.9   0.1   1.0   1   0   0   1   1   1   1 macrophage migration inhibitory factor OS=Enhydra lutris kenyoni OX=391180 GN=LOC111142602 PE=3 SV=1
tr|A0A091CZQ6|A0A091CZQ6_FUKDA -          MIF_P14174           -            7.2e-68  239.0   0.2   3.7e-67  236.7   0.1   2.3   3   0   0   3   3   1   1 Solute carrier family 2, facilitated glucose transporter member 11 OS=Fukomys damarensis OX=885580 GN=H920_14917 PE=3 SV=1
tr|A0A286X7L6|A0A286X7L6_CAVPO -          MIF_P14174           -            7.7e-68  239.0   0.1   8.4e-68  238.8   0.1   1.0   1   0   0   1   1   1   1 Macrophage migration inhibitory factor OS=Cavia porcellus OX=10141 GN=MIF PE=3 SV=1
